order_id,customer_id,store_id,employee_id,order_date,order_status,channel,payment_method,shipping_city,shipping_state,shipping_country,shipping_cost,total_amount
11889,2786,,24,2025-04-19,Completed,Online,Net Banking,Bhubaneswar,Odisha,India,353.35,263066.18
11890,8505,,87,2023-06-22,Completed,Online,Credit Card,Bhopal,Madhya Pradesh,India,216.22,350199.49
11891,5100,,15,2024-06-19,Completed,Online,UPI,Nagpur,Maharashtra,India,335.23,188680.07
11892,3862,,33,2024-02-22,Completed,Online,UPI,Nagpur,Maharashtra,India,156.72,89950.61
11893,511,,20,2023-11-07,Completed,Online,Credit Card,Hyderabad,Telangana,India,3.92,25258.88
11894,6879,3.0,51,2025-05-26,Completed,Store,Cash on Delivery,Jaipur,Rajasthan,India,271.28,282474.27
11895,3811,16.0,75,2024-08-30,Completed,Store,UPI,Mumbai,Maharashtra,India,246.28,173301.7
11896,7874,,28,2023-08-14,Completed,Online,UPI,Nagpur,Maharashtra,India,298.45,262578.67
11897,3416,,31,2024-10-16,Completed,Online,Credit Card,Bhopal,Madhya Pradesh,India,248.01,164038.43
11898,2338,,65,2023-02-01,Completed,Online,Credit Card,Nagpur,Maharashtra,India,38.16,217169.74
11899,5761,,74,2023-03-14,Completed,Online,UPI,Bhubaneswar,Odisha,India,182.14,43572.31
11900,2130,,90,2024-12-03,Completed,Online,UPI,Kolkata,West Bengal,India,188.41,239362.27
11901,2874,,16,2024-09-15,Completed,Online,Cash on Delivery,Kolkata,West Bengal,India,29.84,350448.26
11902,9679,,46,2024-04-09,Completed,Online,Credit Card,Hyderabad,Telangana,India,276.55,170778.26
11903,6249,,85,2023-12-04,Completed,Online,Debit Card,Jaipur,Rajasthan,India,242.42,27553.6
11904,4867,,8,2025-07-13,Completed,Online,Credit Card,Bhopal,Madhya Pradesh,India,278.75,76020.38
11905,1105,,75,2024-04-09,Cancelled,Online,Credit Card,Lucknow,Uttar Pradesh,India,322.53,226612.32
11906,6859,,17,2025-02-26,Completed,Online,Credit Card,Delhi,Delhi,India,93.68,290859.15
11907,9578,8.0,14,2024-09-22,Completed,Store,Net Banking,Pune,Maharashtra,India,110.59,36821.94
11908,4878,,92,2025-10-23,Completed,Online,UPI,Jaipur,Rajasthan,India,342.68,309971.75
11909,9310,,72,2023-08-14,Completed,Online,Debit Card,Bengaluru,Karnataka,India,64.58,13143.95
11910,2247,18.0,85,2023-07-28,Completed,Store,Credit Card,Patna,Bihar,India,322.78,225592.69
11911,4349,,94,2023-04-30,Completed,Online,Net Banking,Hyderabad,Telangana,India,187.48,530939.19
11912,4157,18.0,35,2025-06-22,Completed,Store,Debit Card,Kochi,Kerala,India,416.54,186155.72
11913,7395,3.0,69,2024-11-24,Completed,Store,Cash on Delivery,Hyderabad,Telangana,India,171.56,193737.91
11914,708,,49,2025-01-04,Completed,Online,UPI,Indore,Madhya Pradesh,India,97.16,32379.02
11915,4785,,77,2024-04-01,Completed,Online,UPI,Patna,Bihar,India,116.84,35810.84
11916,6359,5.0,56,2025-02-27,Completed,Store,UPI,Ahmedabad,Gujarat,India,284.4,20620.24
11917,9712,,23,2024-08-15,Completed,Online,Credit Card,Surat,Gujarat,India,352.31,263774.53
11918,1938,,40,2024-12-14,Completed,Online,Debit Card,Ahmedabad,Gujarat,India,393.44,332912.54
11919,7130,,25,2025-07-24,Cancelled,Online,Net Banking,Kochi,Kerala,India,219.77,92441.52
11920,7193,,67,2025-10-26,Completed,Online,UPI,Bhopal,Madhya Pradesh,India,215.28,177292.83
11921,5629,,49,2024-10-17,Cancelled,Online,UPI,Patna,Bihar,India,271.55,434865.2
11922,2727,4.0,66,2025-06-01,Completed,Store,Cash on Delivery,Bengaluru,Karnataka,India,183.73,101374.6
11923,355,1.0,26,2024-02-25,Completed,Store,Debit Card,Ahmedabad,Gujarat,India,150.5,271992.68
11924,7047,20.0,21,2024-02-28,Completed,Store,Credit Card,Lucknow,Uttar Pradesh,India,236.95,72355.68
11925,6294,2.0,74,2024-10-31,Completed,Store,UPI,Guwahati,Assam,India,209.43,372944.38
11926,4789,,92,2025-07-24,Completed,Online,Net Banking,Chandigarh,Chandigarh,India,16.62,223202.45
11927,2982,8.0,88,2023-07-19,Completed,Store,Credit Card,Mumbai,Maharashtra,India,386.96,214125.82
11928,9198,,81,2023-10-02,Cancelled,Online,UPI,Mumbai,Maharashtra,India,252.23,169124.55
11929,1443,,18,2023-03-21,Completed,Online,Cash on Delivery,Pune,Maharashtra,India,333.78,207021.04
11930,2557,,63,2025-10-07,Completed,Online,Credit Card,Jaipur,Rajasthan,India,364.67,204185.0
11931,7695,,31,2025-06-10,Completed,Online,UPI,Kolkata,West Bengal,India,449.88,73734.06
11932,9241,,45,2025-03-24,Completed,Online,Debit Card,Lucknow,Uttar Pradesh,India,338.08,209581.85
11933,3020,,96,2024-01-30,Completed,Online,Credit Card,Ahmedabad,Gujarat,India,433.31,279580.24
11934,9922,20.0,40,2024-04-04,Cancelled,Store,Cash on Delivery,Chennai,Tamil Nadu,India,255.12,143116.91
11935,4155,,47,2023-07-18,Completed,Online,UPI,Guwahati,Assam,India,57.34,224130.75
11936,8674,,84,2024-03-07,Completed,Online,Net Banking,Ahmedabad,Gujarat,India,354.74,11962.94
11937,283,,3,2025-10-14,Completed,Online,Net Banking,Bhubaneswar,Odisha,India,38.55,67976.55
11938,5820,1.0,81,2023-02-05,Completed,Store,UPI,Mumbai,Maharashtra,India,177.37,224405.8
11939,1052,,43,2025-12-18,Completed,Online,Cash on Delivery,Jaipur,Rajasthan,India,241.86,15769.39
11940,777,18.0,2,2025-08-25,Completed,Store,UPI,Bengaluru,Karnataka,India,325.17,42032.88
11941,2065,12.0,98,2024-10-18,Completed,Store,Cash on Delivery,Indore,Madhya Pradesh,India,207.92,269142.59
11942,8780,,97,2025-05-01,Completed,Online,Net Banking,Guwahati,Assam,India,88.6,53342.97
11943,2101,,39,2025-08-18,Completed,Online,UPI,Bhubaneswar,Odisha,India,122.5,106447.74
11944,2551,,39,2024-09-23,Completed,Online,Cash on Delivery,Bhubaneswar,Odisha,India,267.14,102893.76
11945,2773,,36,2025-02-11,Completed,Online,Debit Card,Kolkata,West Bengal,India,119.49,64333.94
11946,210,18.0,51,2024-04-05,Cancelled,Store,Credit Card,Lucknow,Uttar Pradesh,India,401.35,226092.35
11947,2708,4.0,98,2025-04-29,Completed,Store,Net Banking,Chandigarh,Chandigarh,India,455.0,344740.93
11948,3104,,82,2025-12-13,Cancelled,Online,Cash on Delivery,Chandigarh,Chandigarh,India,37.98,194421.87
11949,222,,2,2024-04-14,Completed,Online,Credit Card,Surat,Gujarat,India,345.85,80927.37
11950,5865,,6,2023-09-25,Cancelled,Online,Cash on Delivery,Hyderabad,Telangana,India,449.63,112034.8
11951,9991,,31,2024-06-29,Completed,Online,UPI,Bengaluru,Karnataka,India,49.13,266652.05
11952,1041,16.0,24,2025-01-02,Cancelled,Store,Debit Card,Jaipur,Rajasthan,India,66.04,17680.04
11953,5636,,63,2025-12-17,Completed,Online,Cash on Delivery,Pune,Maharashtra,India,463.48,363797.97
11954,3708,,52,2024-08-07,Completed,Online,Credit Card,Chennai,Tamil Nadu,India,496.87,172206.99
11955,2886,2.0,98,2023-08-05,Completed,Store,Cash on Delivery,Kolkata,West Bengal,India,412.16,173141.44
11956,699,15.0,79,2024-06-17,Completed,Store,UPI,Surat,Gujarat,India,438.42,102464.13
11957,2347,14.0,66,2024-10-03,Completed,Store,Credit Card,Lucknow,Uttar Pradesh,India,349.51,343165.49
11958,1627,,75,2025-10-11,Completed,Online,Credit Card,Chennai,Tamil Nadu,India,99.84,37447.44
11959,9369,,100,2023-07-24,Completed,Online,Cash on Delivery,Pune,Maharashtra,India,357.56,64988.88
11960,705,4.0,76,2024-05-21,Completed,Store,Cash on Delivery,Indore,Madhya Pradesh,India,2.35,235520.28
11961,8501,,46,2023-11-02,Cancelled,Online,Net Banking,Patna,Bihar,India,480.02,265481.35
11962,7445,,79,2023-03-10,Completed,Online,UPI,Lucknow,Uttar Pradesh,India,329.52,155307.02
11963,1163,,22,2025-01-13,Completed,Online,Net Banking,Chandigarh,Chandigarh,India,400.21,74278.92
11964,8436,,52,2025-08-25,Completed,Online,UPI,Lucknow,Uttar Pradesh,India,153.1,424026.72
11965,896,,39,2025-10-23,Completed,Online,Cash on Delivery,Bhopal,Madhya Pradesh,India,135.94,202137.5
11966,554,10.0,37,2023-01-22,Cancelled,Store,Debit Card,Raipur,Chhattisgarh,India,121.54,74982.54
11967,816,13.0,10,2023-10-22,Completed,Store,UPI,Chennai,Tamil Nadu,India,446.28,145034.85
11968,8985,,90,2025-09-22,Completed,Online,Net Banking,Hyderabad,Telangana,India,475.23,151731.44
11969,3479,,72,2024-02-13,Completed,Online,UPI,Indore,Madhya Pradesh,India,463.15,191012.62
11970,1489,,72,2025-12-24,Completed,Online,Debit Card,Patna,Bihar,India,7.74,164354.89
11971,5467,,47,2024-12-25,Completed,Online,Debit Card,Bhubaneswar,Odisha,India,487.79,259015.27
11972,9580,,8,2025-10-27,Completed,Online,Credit Card,Bhopal,Madhya Pradesh,India,31.23,38962.22
11973,3528,,65,2023-08-10,Cancelled,Online,Debit Card,Indore,Madhya Pradesh,India,71.02,421502.61
11974,5127,20.0,68,2023-05-03,Completed,Store,Credit Card,Raipur,Chhattisgarh,India,49.71,70982.92
11975,2450,19.0,13,2023-10-10,Cancelled,Store,Cash on Delivery,Nagpur,Maharashtra,India,463.96,91452.34
11976,8527,8.0,60,2023-08-20,Completed,Store,Debit Card,Kochi,Kerala,India,89.4,133350.22
11977,3403,,36,2023-07-26,Completed,Online,Net Banking,Surat,Gujarat,India,367.39,455688.77
11978,9473,,18,2025-04-04,Cancelled,Online,Credit Card,Bengaluru,Karnataka,India,162.4,301506.63
11979,6247,,17,2025-05-26,Completed,Online,Cash on Delivery,Chandigarh,Chandigarh,India,420.66,264994.62
11980,2110,5.0,13,2023-11-01,Completed,Store,Debit Card,Surat,Gujarat,India,25.6,243730.67
11981,5067,,19,2023-09-19,Completed,Online,Debit Card,Ahmedabad,Gujarat,India,180.22,482215.69
11982,1341,19.0,8,2024-12-12,Completed,Store,Debit Card,Surat,Gujarat,India,91.43,259527.55
11983,4552,11.0,81,2024-06-28,Completed,Store,UPI,Kolkata,West Bengal,India,211.68,213900.58
11984,9414,,24,2024-08-13,Cancelled,Online,Cash on Delivery,Guwahati,Assam,India,333.78,326614.04
11985,9468,,43,2024-04-15,Completed,Online,Net Banking,Delhi,Delhi,India,208.47,195948.34
11986,4349,,23,2024-09-04,Completed,Online,Debit Card,Hyderabad,Telangana,India,207.57,102294.84
11987,199,,61,2025-01-29,Cancelled,Online,Credit Card,Chennai,Tamil Nadu,India,226.66,141235.08
11988,1717,,69,2023-12-09,Completed,Online,Net Banking,Lucknow,Uttar Pradesh,India,439.95,107050.34
11989,4896,,30,2023-09-16,Completed,Online,UPI,Chennai,Tamil Nadu,India,386.44,2652.22
11990,8030,10.0,45,2023-08-31,Completed,Store,UPI,Delhi,Delhi,India,56.18,17399.11
11991,1870,11.0,40,2024-10-01,Completed,Store,Net Banking,Patna,Bihar,India,350.19,121818.41
11992,2773,7.0,47,2025-11-20,Completed,Store,Net Banking,Kolkata,West Bengal,India,309.21,275663.34
11993,1690,,67,2024-06-22,Completed,Online,Cash on Delivery,Raipur,Chhattisgarh,India,416.51,168655.85
11994,425,,98,2025-01-07,Completed,Online,Net Banking,Chennai,Tamil Nadu,India,447.9,265591.43
11995,6509,,65,2025-10-24,Completed,Online,Cash on Delivery,Lucknow,Uttar Pradesh,India,98.14,76718.43
11996,5496,,3,2023-04-13,Completed,Online,Cash on Delivery,Chandigarh,Chandigarh,India,121.98,75505.1
11997,8778,11.0,3,2023-05-30,Completed,Store,Net Banking,Bhubaneswar,Odisha,India,13.43,296601.55
11998,412,7.0,14,2023-07-09,Cancelled,Store,Net Banking,Nagpur,Maharashtra,India,18.04,284826.91
11999,5944,,56,2023-10-12,Completed,Online,Credit Card,Kolkata,West Bengal,India,316.27,77391.33
12000,996,,25,2024-02-06,Completed,Online,Debit Card,Delhi,Delhi,India,190.26,464755.29
12001,6385,,61,2023-12-10,Completed,Online,Cash on Delivery,Pune,Maharashtra,India,212.11,65463.56
12002,8303,,74,2024-04-16,Completed,Online,UPI,Jaipur,Rajasthan,India,331.2,282426.5
12003,950,,6,2025-11-03,Completed,Online,UPI,Chennai,Tamil Nadu,India,90.97,370840.33
12004,7425,,61,2025-12-21,Cancelled,Online,Debit Card,Chennai,Tamil Nadu,India,230.19,189086.06
12005,9857,1.0,60,2023-04-13,Cancelled,Store,Credit Card,Ahmedabad,Gujarat,India,496.91,336573.57
12006,41,,40,2025-02-06,Cancelled,Online,UPI,Bhubaneswar,Odisha,India,239.32,253253.14
12007,2220,,47,2023-09-30,Completed,Online,UPI,Chandigarh,Chandigarh,India,464.77,318816.9
12008,7638,,96,2023-11-27,Completed,Online,UPI,Ahmedabad,Gujarat,India,497.15,120285.1
12009,7356,,54,2024-07-07,Cancelled,Online,UPI,Bhopal,Madhya Pradesh,India,10.81,35861.02
12010,6621,3.0,7,2023-10-18,Completed,Store,Net Banking,Guwahati,Assam,India,182.27,147802.03
12011,4159,6.0,75,2025-08-25,Completed,Store,UPI,Patna,Bihar,India,307.73,89736.2
12012,7638,20.0,34,2025-08-12,Completed,Store,Cash on Delivery,Ahmedabad,Gujarat,India,344.09,88274.42
12013,4751,,67,2023-12-07,Completed,Online,UPI,Indore,Madhya Pradesh,India,345.24,11581.53
12014,1585,,73,2025-07-20,Cancelled,Online,Net Banking,Pune,Maharashtra,India,497.99,66410.13
12015,390,,5,2024-11-07,Completed,Online,UPI,Nagpur,Maharashtra,India,180.9,189133.04
12016,8815,,55,2023-12-13,Completed,Online,Credit Card,Lucknow,Uttar Pradesh,India,105.29,386112.3
12017,124,,80,2025-11-04,Completed,Online,Cash on Delivery,Raipur,Chhattisgarh,India,499.56,190619.66
12018,56,,60,2025-12-29,Completed,Online,Credit Card,Patna,Bihar,India,226.13,293151.0
12019,8621,,47,2023-08-31,Completed,Online,Net Banking,Guwahati,Assam,India,304.61,347298.19
12020,7912,,29,2024-07-23,Completed,Online,Cash on Delivery,Pune,Maharashtra,India,318.85,123437.23
12021,3213,,97,2024-01-26,Completed,Online,UPI,Kolkata,West Bengal,India,133.52,63219.61
12022,3167,,82,2024-05-17,Completed,Online,Credit Card,Guwahati,Assam,India,464.16,296917.92
12023,1436,6.0,85,2025-06-18,Completed,Store,UPI,Raipur,Chhattisgarh,India,455.93,305187.95
12024,5648,,64,2023-11-03,Completed,Online,Credit Card,Kochi,Kerala,India,221.77,328978.21
12025,688,17.0,92,2025-09-27,Completed,Store,Cash on Delivery,Patna,Bihar,India,308.43,159463.69
12026,519,15.0,90,2025-12-04,Completed,Store,Credit Card,Bhopal,Madhya Pradesh,India,124.39,30090.29
12027,7614,,79,2024-07-07,Completed,Online,UPI,Mumbai,Maharashtra,India,141.47,92199.22
12028,2665,,93,2023-01-08,Cancelled,Online,Net Banking,Surat,Gujarat,India,363.03,56350.73
12029,3324,,73,2025-07-27,Completed,Online,Net Banking,Chennai,Tamil Nadu,India,120.17,247564.44
12030,3237,10.0,64,2025-04-15,Completed,Store,Net Banking,Surat,Gujarat,India,8.63,53522.88
12031,8772,,92,2023-05-29,Completed,Online,Cash on Delivery,Chandigarh,Chandigarh,India,240.8,104117.05
12032,5605,,27,2024-06-06,Cancelled,Online,Net Banking,Raipur,Chhattisgarh,India,455.56,82473.58
12033,1556,,30,2023-02-08,Completed,Online,Credit Card,Delhi,Delhi,India,165.74,335225.8
12034,6170,,100,2023-01-23,Completed,Online,Credit Card,Hyderabad,Telangana,India,295.49,132198.96
12035,4507,,17,2023-07-25,Completed,Online,Debit Card,Hyderabad,Telangana,India,354.83,168957.31
12036,9985,10.0,49,2025-12-19,Completed,Store,Debit Card,Kolkata,West Bengal,India,329.61,99426.45
12037,4346,10.0,28,2023-10-10,Completed,Store,UPI,Delhi,Delhi,India,145.33,91013.07
12038,3512,,23,2025-05-20,Completed,Online,UPI,Ahmedabad,Gujarat,India,298.58,235979.23
12039,6915,,55,2025-11-02,Completed,Online,Debit Card,Kolkata,West Bengal,India,257.71,196589.3
12040,6418,,61,2024-01-28,Completed,Online,Debit Card,Lucknow,Uttar Pradesh,India,191.55,9291.66
12041,5183,12.0,87,2024-09-30,Cancelled,Store,Credit Card,Jaipur,Rajasthan,India,310.17,138717.93
12042,9951,,53,2024-08-21,Cancelled,Online,Cash on Delivery,Ahmedabad,Gujarat,India,228.02,124263.47
12043,428,14.0,49,2025-07-27,Cancelled,Store,UPI,Kolkata,West Bengal,India,146.62,25758.62
12044,6258,,90,2025-04-14,Completed,Online,Net Banking,Jaipur,Rajasthan,India,377.75,137909.26
12045,5392,,68,2025-07-15,Completed,Online,Credit Card,Raipur,Chhattisgarh,India,176.17,281428.89
12046,5956,,44,2024-04-25,Completed,Online,Cash on Delivery,Kochi,Kerala,India,162.81,365241.7
12047,5683,20.0,91,2024-01-31,Completed,Store,Credit Card,Bengaluru,Karnataka,India,389.37,198940.61
12048,570,,32,2025-06-26,Completed,Online,Net Banking,Chandigarh,Chandigarh,India,183.39,234560.3
12049,6539,,32,2023-07-12,Completed,Online,UPI,Ahmedabad,Gujarat,India,365.16,215761.31
12050,6481,7.0,36,2023-01-07,Completed,Store,Credit Card,Bhopal,Madhya Pradesh,India,390.49,336061.36
12051,7142,8.0,53,2025-06-16,Cancelled,Store,Debit Card,Bengaluru,Karnataka,India,24.64,40496.41
12052,4208,,65,2024-04-16,Completed,Online,Debit Card,Surat,Gujarat,India,370.9,34271.89
12053,2565,18.0,23,2024-01-23,Completed,Store,Net Banking,Guwahati,Assam,India,422.66,152045.87
12054,2607,7.0,45,2025-05-19,Cancelled,Store,Credit Card,Patna,Bihar,India,287.47,96566.55
12055,3817,,75,2024-02-18,Completed,Online,Credit Card,Bhopal,Madhya Pradesh,India,113.19,326667.14
12056,91,2.0,94,2024-11-13,Completed,Store,UPI,Chennai,Tamil Nadu,India,417.35,141074.83
12057,5765,4.0,19,2024-01-19,Completed,Store,Net Banking,Kolkata,West Bengal,India,163.66,95829.74
12058,5337,,70,2025-11-17,Completed,Online,Credit Card,Bengaluru,Karnataka,India,32.51,128527.63
12059,2253,,85,2025-12-21,Completed,Online,Net Banking,Mumbai,Maharashtra,India,172.38,293709.28
12060,9480,,81,2024-12-26,Completed,Online,UPI,Jaipur,Rajasthan,India,58.92,48074.52
12061,6146,,9,2024-02-26,Completed,Online,Debit Card,Bhopal,Madhya Pradesh,India,425.47,66488.43
12062,1593,9.0,74,2023-09-03,Cancelled,Store,UPI,Jaipur,Rajasthan,India,491.92,312182.42
12063,1490,,53,2023-10-01,Completed,Online,Credit Card,Pune,Maharashtra,India,291.42,163661.52
12064,2371,6.0,12,2024-08-09,Cancelled,Store,UPI,Bhubaneswar,Odisha,India,50.58,224107.11
12065,3664,,12,2023-03-16,Cancelled,Online,Cash on Delivery,Delhi,Delhi,India,363.79,175615.5
12066,4503,,78,2025-09-11,Completed,Online,Debit Card,Lucknow,Uttar Pradesh,India,310.55,270078.3
12067,7670,5.0,90,2023-03-20,Completed,Store,Debit Card,Chennai,Tamil Nadu,India,71.17,91978.15
12068,5337,,64,2025-03-06,Completed,Online,UPI,Bengaluru,Karnataka,India,104.87,84258.71
12069,4542,,37,2025-01-21,Completed,Online,Cash on Delivery,Jaipur,Rajasthan,India,211.3,388599.51
12070,661,,62,2023-04-25,Completed,Online,Cash on Delivery,Mumbai,Maharashtra,India,328.72,172357.56
12071,3937,16.0,59,2024-11-19,Completed,Store,Cash on Delivery,Chennai,Tamil Nadu,India,225.2,109237.5
12072,8642,,53,2024-11-07,Completed,Online,UPI,Patna,Bihar,India,31.88,142088.25
12073,4890,,78,2025-09-17,Completed,Online,Debit Card,Surat,Gujarat,India,230.26,107636.92
12074,1428,,46,2024-05-27,Completed,Online,UPI,Lucknow,Uttar Pradesh,India,289.75,178926.09
12075,703,,79,2023-09-03,Completed,Online,Credit Card,Kochi,Kerala,India,473.17,72456.02
12076,1371,19.0,35,2023-05-05,Completed,Store,Net Banking,Nagpur,Maharashtra,India,310.5,245951.02
12077,4217,,20,2024-05-07,Cancelled,Online,UPI,Bhubaneswar,Odisha,India,397.74,161674.58
12078,1956,,31,2024-09-10,Completed,Online,Debit Card,Delhi,Delhi,India,205.74,58533.62
12079,237,,9,2023-09-07,Cancelled,Online,Debit Card,Lucknow,Uttar Pradesh,India,48.57,35121.41
12080,5744,18.0,15,2025-03-11,Completed,Store,Cash on Delivery,Patna,Bihar,India,16.81,108829.89
12081,7126,6.0,90,2025-09-21,Cancelled,Store,Cash on Delivery,Raipur,Chhattisgarh,India,146.98,417745.12
12082,9439,,31,2025-09-13,Completed,Online,Cash on Delivery,Bhopal,Madhya Pradesh,India,176.21,352539.38
12083,2849,12.0,44,2025-07-31,Completed,Store,Debit Card,Chennai,Tamil Nadu,India,87.07,28599.26
12084,1140,18.0,28,2025-02-16,Completed,Store,Debit Card,Mumbai,Maharashtra,India,76.05,223080.65
12085,2527,3.0,3,2023-02-07,Completed,Store,Debit Card,Guwahati,Assam,India,411.41,185161.98
12086,8634,,38,2024-02-19,Completed,Online,Debit Card,Mumbai,Maharashtra,India,486.91,334971.4
12087,7804,,35,2023-09-30,Completed,Online,Cash on Delivery,Guwahati,Assam,India,36.16,44995.95
12088,7553,17.0,50,2025-08-18,Completed,Store,Debit Card,Kolkata,West Bengal,India,66.44,337898.52
12089,9592,,75,2025-02-15,Completed,Online,Credit Card,Bhubaneswar,Odisha,India,246.98,515142.89
12090,8042,,25,2023-03-06,Cancelled,Online,Net Banking,Nagpur,Maharashtra,India,303.51,193725.27
12091,4754,,53,2023-12-13,Completed,Online,Debit Card,Delhi,Delhi,India,400.12,65354.82
12092,6118,,63,2025-10-25,Completed,Online,UPI,Chennai,Tamil Nadu,India,362.6,545230.5
12093,7220,,95,2023-01-13,Completed,Online,Debit Card,Kochi,Kerala,India,22.93,147851.88
12094,5884,,14,2023-08-24,Completed,Online,Cash on Delivery,Kochi,Kerala,India,116.86,12209.81
12095,9243,,4,2023-03-05,Completed,Online,UPI,Bhubaneswar,Odisha,India,484.93,184515.49
12096,4127,,16,2023-04-28,Completed,Online,Net Banking,Bengaluru,Karnataka,India,471.04,123464.59
12097,3225,,100,2024-09-19,Completed,Online,Debit Card,Ahmedabad,Gujarat,India,254.31,214388.54
12098,8017,10.0,5,2025-01-30,Completed,Store,Debit Card,Bhopal,Madhya Pradesh,India,327.98,65342.0
12099,5877,,4,2024-08-13,Completed,Online,UPI,Chandigarh,Chandigarh,India,93.04,319538.86
12100,2766,,75,2025-08-08,Completed,Online,UPI,Bhopal,Madhya Pradesh,India,351.12,82899.23
12101,7285,,84,2025-08-19,Completed,Online,Cash on Delivery,Jaipur,Rajasthan,India,47.09,170360.44
12102,2729,,38,2024-09-27,Completed,Online,Net Banking,Mumbai,Maharashtra,India,341.92,23578.13
12103,5982,,85,2024-09-15,Cancelled,Online,UPI,Lucknow,Uttar Pradesh,India,292.65,284958.11
12104,7894,,45,2024-09-06,Cancelled,Online,Net Banking,Jaipur,Rajasthan,India,77.6,520728.57
12105,5045,,45,2025-05-23,Completed,Online,Debit Card,Patna,Bihar,India,499.56,193341.05
