return_id,order_id,order_item_id,customer_id,product_id,return_date,return_quantity,return_reason,refund_amount,return_status
1718,9757,29434,3670,157,2023-05-25,1,Quality Issue,13213.71,Completed
1719,9766,29454,766,474,2025-03-08,2,Late Delivery,7685.64,Completed
1720,9768,29458,7533,769,2025-05-18,1,Changed Mind,34380.49,Completed
1721,9769,29461,1564,433,2024-08-29,2,Quality Issue,94860.1,Completed
1722,9773,29468,598,929,2023-06-13,1,Late Delivery,38049.95,Completed
1723,9777,29481,6120,302,2023-06-19,2,Size/Fit Issue,25164.6,Completed
1724,9783,29508,8876,47,2024-08-13,1,Quality Issue,33493.63,Completed
1725,9791,29530,6902,383,2025-11-07,1,Size/Fit Issue,37571.74,Completed
1726,9794,29540,791,528,2023-07-28,1,Late Delivery,48686.63,Completed
1727,9800,29563,8300,296,2025-06-23,2,Late Delivery,69255.74,Completed
1728,9801,29566,9424,574,2025-09-29,1,Changed Mind,8147.88,Completed
1729,9803,29578,7891,886,2025-08-22,1,Damaged Product,49335.18,Completed
1730,9806,29585,2129,390,2023-02-08,1,Late Delivery,58992.99,Completed
1731,9816,29618,5352,506,2025-09-14,1,Size/Fit Issue,48220.73,Completed
1732,9818,29622,1815,476,2024-06-05,2,Product Not as Expected,55118.88,Completed
1733,9833,29663,8846,56,2023-09-12,1,Size/Fit Issue,9324.88,Completed
1734,9847,29704,8247,520,2023-10-31,1,Quality Issue,49223.86,Completed
1735,9851,29714,6395,544,2025-08-03,1,Size/Fit Issue,60516.54,Completed
1736,9852,29715,8109,34,2023-03-19,2,Damaged Product,109776.64,Completed
1737,9870,29768,4555,445,2023-09-02,1,Quality Issue,56192.08,Completed
1738,9885,29805,2746,47,2023-10-01,1,Changed Mind,33493.63,Completed
1739,9891,29821,1173,268,2023-08-21,1,Quality Issue,76721.52,Completed
1740,9899,29842,5337,214,2024-06-05,3,Wrong Product,51523.68,Completed
1741,9899,29844,5337,824,2024-06-05,1,Changed Mind,26487.37,Completed
1742,9911,29869,3207,928,2024-10-04,1,Changed Mind,87525.69,Completed
1743,9911,29872,3207,244,2024-10-04,1,Damaged Product,28864.17,Completed
1744,9912,29873,244,353,2023-07-10,2,Quality Issue,89216.54,Completed
1745,9925,29911,2081,147,2025-01-20,2,Quality Issue,36372.22,Completed
1746,9933,29940,8661,535,2023-06-08,1,Product Not as Expected,41797.84,Completed
1747,9935,29942,5971,638,2023-09-23,1,Changed Mind,48836.11,Completed
1748,9935,29945,5971,89,2023-09-23,4,Late Delivery,244121.8,Completed
1749,9941,29963,7289,49,2025-06-05,1,Size/Fit Issue,52319.21,Completed
1750,9943,29967,8873,571,2023-03-13,3,Quality Issue,23008.59,Completed
1751,9961,30026,3751,889,2025-01-05,2,Late Delivery,30216.52,Completed
1752,9963,30036,9092,712,2023-03-25,1,Product Not as Expected,7038.7,Completed
1753,9964,30039,3947,937,2025-03-25,1,Quality Issue,75287.48,Completed
1754,9965,30043,741,591,2023-03-17,1,Size/Fit Issue,23915.96,Completed
1755,9971,30060,2586,439,2023-01-23,3,Wrong Product,135983.67,Completed
1756,9974,30070,1396,294,2024-09-30,1,Wrong Product,41899.87,Completed
1757,9978,30082,3974,990,2025-11-09,1,Product Not as Expected,16191.64,Completed
1758,9990,30113,6830,281,2023-11-04,1,Late Delivery,4708.56,Completed
1759,9995,30128,6440,766,2024-03-28,1,Wrong Product,48070.39,Completed
1760,9997,30133,3327,565,2023-06-28,2,Damaged Product,104010.96,Completed
1761,10002,30145,3838,160,2024-01-12,3,Damaged Product,178580.28,Completed
1762,10009,30167,9996,636,2025-08-10,1,Wrong Product,27784.14,Completed
1763,10012,30174,7312,651,2024-10-15,1,Changed Mind,58787.12,Completed
1764,10017,30189,8464,266,2023-09-26,1,Changed Mind,9890.24,Completed
1765,10023,30206,420,552,2024-06-03,1,Changed Mind,36436.81,Completed
1766,10033,30242,9528,565,2023-10-01,1,Wrong Product,52005.48,Completed
1767,10036,30248,1295,439,2025-10-18,1,Damaged Product,45327.89,Completed
1768,10043,30268,5851,500,2024-11-18,1,Size/Fit Issue,21346.73,Completed
1769,10045,30273,6301,86,2025-11-15,1,Late Delivery,55528.31,Completed
1770,10048,30284,9386,462,2025-06-01,1,Damaged Product,42608.45,Completed
1771,10049,30288,8980,604,2025-12-11,2,Late Delivery,73842.96,Completed
1772,10052,30299,207,878,2024-04-15,1,Damaged Product,81467.72,Completed
1773,10057,30315,5380,429,2025-01-02,1,Damaged Product,13493.42,Completed
1774,10059,30319,7603,192,2024-09-06,1,Damaged Product,52336.65,Completed
1775,10059,30320,7603,695,2024-09-06,1,Size/Fit Issue,36339.69,Completed
1776,10063,30331,7270,888,2024-03-21,1,Wrong Product,28122.2,Completed
1777,10067,30343,9398,988,2025-10-16,1,Changed Mind,39079.27,Completed
1778,10072,30362,6551,520,2025-10-30,1,Changed Mind,49223.86,Completed
1779,10084,30406,3000,417,2023-02-06,1,Damaged Product,64295.73,Completed
1780,10087,30417,7072,534,2025-10-03,1,Changed Mind,3962.65,Completed
1781,10092,30435,8929,847,2023-08-11,1,Quality Issue,86269.16,Completed
1782,10116,30507,6727,712,2025-12-11,1,Changed Mind,7038.7,Completed
1783,10117,30509,7252,173,2023-01-06,1,Product Not as Expected,83103.03,Completed
1784,10121,30522,4231,554,2025-07-02,3,Quality Issue,77096.61,Completed
1785,10125,30529,1608,1,2024-02-28,4,Changed Mind,14514.04,Completed
1786,10132,30559,1609,92,2025-02-08,1,Wrong Product,20472.41,Completed
1787,10134,30569,9267,390,2025-10-04,1,Product Not as Expected,58992.99,Completed
1788,10138,30575,5116,520,2023-12-06,1,Late Delivery,49223.86,Completed
1789,10140,30581,383,188,2023-01-13,1,Product Not as Expected,51035.63,Completed
1790,10146,30601,5676,349,2024-05-02,1,Product Not as Expected,65581.32,Completed
1791,10148,30608,7,733,2023-11-13,1,Size/Fit Issue,2797.99,Completed
1792,10153,30628,7629,528,2025-05-06,2,Quality Issue,97373.26,Completed
1793,10158,30648,8388,506,2023-08-21,1,Product Not as Expected,48220.73,Completed
1794,10167,30674,9590,900,2024-07-02,2,Late Delivery,21528.18,Completed
1795,10176,30698,9914,888,2024-08-07,1,Late Delivery,28122.2,Completed
1796,10178,30703,5481,677,2025-12-13,3,Damaged Product,111907.62,Completed
1797,10188,30730,8326,987,2023-07-10,2,Size/Fit Issue,104103.12,Completed
1798,10194,30753,7691,781,2023-04-23,1,Product Not as Expected,30687.97,Completed
1799,10204,30775,5242,35,2025-04-10,2,Changed Mind,55909.26,Completed
1800,10208,30789,4072,153,2024-02-24,3,Size/Fit Issue,92940.24,Completed
1801,10224,30841,2225,208,2023-01-25,4,Damaged Product,213567.36,Completed
1802,10225,30848,9644,505,2023-08-26,1,Quality Issue,19424.05,Completed
1803,10229,30859,1732,875,2024-05-02,1,Late Delivery,42404.31,Completed
1804,10230,30866,2217,572,2025-07-11,2,Product Not as Expected,33609.12,Completed
1805,10231,30869,7159,651,2025-07-22,1,Product Not as Expected,58787.12,Completed
1806,10245,30916,4387,634,2023-08-10,3,Late Delivery,117429.18,Completed
1807,10246,30918,5065,353,2025-01-05,1,Product Not as Expected,44608.27,Completed
1808,10249,30931,8924,888,2023-04-12,1,Damaged Product,28122.2,Completed
1809,10259,30966,1707,810,2025-03-23,1,Late Delivery,46393.62,Completed
1810,10262,30978,3057,900,2023-10-17,2,Product Not as Expected,21528.18,Completed
1811,10263,30980,3927,650,2024-06-20,1,Late Delivery,42833.78,Completed
1812,10266,30987,4426,572,2023-05-08,1,Wrong Product,16804.56,Completed
1813,10269,31000,9204,343,2023-02-28,1,Product Not as Expected,2521.22,Completed
1814,10272,31010,741,343,2024-07-14,1,Damaged Product,2521.22,Completed
1815,10289,31058,6645,254,2025-02-25,2,Late Delivery,162508.72,Completed
1816,10290,31062,4070,886,2024-03-17,1,Changed Mind,49335.18,Completed
1817,10299,31085,5994,714,2023-08-02,3,Size/Fit Issue,144289.68,Completed
1818,10312,31124,7685,480,2025-06-13,2,Changed Mind,8007.58,Completed
1819,10313,31131,526,508,2024-06-27,1,Damaged Product,66003.7,Completed
1820,10322,31155,2843,451,2024-10-23,2,Late Delivery,34977.6,Completed
1821,10327,31172,2111,538,2025-01-28,2,Size/Fit Issue,41368.28,Completed
1822,10328,31175,9343,383,2025-01-21,1,Changed Mind,37571.74,Completed
1823,10329,31178,1439,370,2024-03-13,2,Size/Fit Issue,85304.88,Completed
1824,10331,31183,3037,7,2023-12-07,1,Product Not as Expected,35843.35,Completed
1825,10347,31228,5450,370,2024-03-21,2,Damaged Product,85304.88,Completed
1826,10351,31237,4546,893,2024-08-20,1,Changed Mind,24158.85,Completed
1827,10359,31263,3172,43,2023-09-10,3,Quality Issue,134782.29,Completed
1828,10365,31274,2767,227,2023-03-08,1,Quality Issue,15855.11,Completed
1829,10367,31286,4952,576,2023-08-08,1,Damaged Product,62418.64,Completed
1830,10376,31307,8351,203,2024-10-06,1,Quality Issue,20625.03,Completed
1831,10389,31346,7732,828,2023-07-02,2,Late Delivery,93817.78,Completed
1832,10394,31359,8323,91,2023-10-10,1,Size/Fit Issue,35131.7,Completed
1833,10396,31367,5198,715,2025-11-15,1,Quality Issue,47169.08,Completed
1834,10397,31369,1541,233,2025-11-05,1,Damaged Product,11531.39,Completed
1835,10399,31374,5652,41,2023-05-31,3,Changed Mind,141526.92,Completed
1836,10400,31378,6865,654,2023-10-19,1,Product Not as Expected,55499.06,Completed
1837,10406,31395,1523,247,2024-07-16,2,Changed Mind,109179.1,Completed
1838,10415,31426,1655,705,2024-08-01,1,Size/Fit Issue,48444.42,Completed
1839,10419,31436,9143,607,2025-12-02,3,Size/Fit Issue,13204.89,Completed
1840,10430,31464,4030,344,2023-11-08,1,Quality Issue,4082.01,Completed
1841,10431,31466,8117,752,2025-02-23,1,Late Delivery,41334.32,Completed
1842,10433,31470,7677,847,2024-08-23,1,Product Not as Expected,86269.16,Completed
1843,10433,31472,7677,248,2024-08-23,1,Quality Issue,1372.21,Completed
1844,10435,31479,3242,891,2023-06-10,1,Product Not as Expected,31788.05,Completed
1845,10435,31480,3242,534,2023-06-10,2,Product Not as Expected,7925.3,Completed
1846,10438,31489,9679,266,2023-02-23,5,Quality Issue,49451.2,Completed
1847,10446,31509,4295,799,2025-02-18,1,Size/Fit Issue,8251.88,Completed
1848,10479,31611,5152,80,2023-04-26,1,Wrong Product,55075.52,Completed
1849,10489,31646,5546,544,2025-09-18,3,Changed Mind,181549.62,Completed
1850,10491,31653,6833,394,2025-03-23,2,Changed Mind,85161.62,Completed
1851,10510,31712,9565,61,2024-07-23,1,Size/Fit Issue,55328.05,Completed
1852,10514,31728,3993,137,2024-11-24,1,Quality Issue,55784.74,Completed
1853,10514,31729,3993,924,2024-11-24,1,Late Delivery,35999.57,Completed
1854,10523,31752,8854,226,2024-08-17,1,Product Not as Expected,3033.14,Completed
1855,10523,31753,8854,831,2024-08-17,1,Size/Fit Issue,72426.36,Completed
1856,10528,31773,7921,449,2024-07-27,4,Wrong Product,206612.64,Completed
1857,10529,31775,7157,53,2024-09-08,1,Product Not as Expected,69627.87,Completed
1858,10534,31789,9296,62,2025-01-30,2,Quality Issue,128910.08,Completed
1859,10543,31810,859,619,2023-11-05,1,Damaged Product,36779.95,Completed
1860,10544,31813,3665,51,2024-11-25,1,Wrong Product,6891.96,Completed
1861,10544,31814,3665,288,2024-11-25,1,Changed Mind,18856.85,Completed
1862,10549,31826,9248,801,2025-01-11,1,Quality Issue,72373.34,Completed
1863,10555,31841,117,684,2025-03-14,1,Wrong Product,24811.38,Completed
1864,10561,31860,8952,671,2024-01-14,1,Size/Fit Issue,65136.28,Completed
1865,10566,31873,2884,137,2023-07-19,2,Product Not as Expected,111569.48,Completed
1866,10567,31876,6978,900,2025-12-23,1,Wrong Product,10764.09,Completed
1867,10578,31903,2126,570,2023-01-30,2,Quality Issue,9868.94,Completed
1868,10585,31917,2179,862,2024-05-12,1,Damaged Product,57732.85,Completed
1869,10587,31919,2103,603,2023-01-29,2,Quality Issue,6397.84,Completed
1870,10602,31959,1453,429,2024-05-12,1,Damaged Product,13493.42,Completed
1871,10618,32002,1241,49,2025-05-31,1,Wrong Product,52319.21,Completed
1872,10629,32042,6195,650,2025-09-22,1,Wrong Product,42833.78,Completed
1873,10638,32078,426,443,2023-04-29,2,Damaged Product,43247.98,Completed
1874,10647,32105,2540,892,2023-09-23,1,Changed Mind,26907.95,Completed
1875,10653,32132,7526,991,2024-05-20,2,Damaged Product,32630.24,Completed
1876,10654,32134,6969,536,2023-01-29,1,Size/Fit Issue,64629.73,Completed
1877,10657,32147,9034,451,2025-01-30,1,Wrong Product,17488.8,Completed
1878,10664,32166,2818,224,2024-01-19,2,Product Not as Expected,58284.2,Completed
1879,10670,32186,1096,665,2023-12-04,1,Damaged Product,10591.49,Completed
1880,10670,32189,1096,792,2023-12-04,5,Quality Issue,205666.95,Completed
1881,10679,32216,1222,550,2025-02-06,2,Damaged Product,16397.22,Completed
1882,10693,32257,9257,716,2023-05-20,1,Quality Issue,37907.5,Completed
1883,10697,32271,700,75,2024-03-07,1,Quality Issue,9316.09,Completed
1884,10707,32292,299,390,2024-11-30,1,Changed Mind,58992.99,Completed
1885,10717,32319,5949,777,2023-09-24,1,Product Not as Expected,35950.07,Completed
1886,10723,32336,3226,651,2025-12-13,2,Changed Mind,117574.24,Completed
1887,10727,32342,5458,32,2023-09-15,1,Damaged Product,9567.55,Completed
1888,10729,32350,3517,273,2023-06-15,2,Wrong Product,117467.9,Completed
1889,10733,32360,57,362,2024-08-23,1,Damaged Product,32081.22,Completed
1890,10738,32376,8944,732,2025-02-17,1,Wrong Product,61153.47,Completed
1891,10738,32378,8944,525,2025-02-17,2,Changed Mind,129440.9,Completed
1892,10761,32440,239,847,2024-11-12,1,Changed Mind,86269.16,Completed
1893,10766,32455,8665,442,2024-06-19,1,Quality Issue,63464.4,Completed
1894,10772,32471,2322,373,2023-06-19,1,Changed Mind,34142.24,Completed
1895,10794,32532,1474,442,2023-05-02,1,Late Delivery,63464.4,Completed
1896,10800,32552,1291,937,2023-03-26,1,Changed Mind,75287.48,Completed
1897,10802,32558,3431,119,2024-01-03,1,Late Delivery,62460.8,Completed
1898,10805,32570,108,422,2025-10-07,1,Quality Issue,36577.78,Completed
1899,10811,32591,8949,319,2024-09-20,2,Size/Fit Issue,2539.38,Completed
1900,10819,32608,6144,76,2023-03-01,1,Late Delivery,24691.22,Completed
1901,10821,32612,5864,808,2025-06-30,1,Product Not as Expected,14621.63,Completed
1902,10829,32640,524,68,2025-09-11,1,Product Not as Expected,60685.6,Completed
1903,10832,32654,6252,936,2023-07-25,1,Changed Mind,23282.26,Completed
1904,10833,32658,3413,558,2024-04-14,2,Size/Fit Issue,151778.82,Completed
1905,10839,32678,7842,190,2023-03-23,1,Quality Issue,31464.71,Completed
1906,10840,32685,4273,439,2025-03-01,2,Size/Fit Issue,90655.78,Completed
1907,10842,32689,1197,804,2025-05-07,1,Wrong Product,65569.03,Completed
1908,10843,32691,2027,962,2025-11-23,1,Changed Mind,27001.15,Completed
1909,10845,32696,6837,804,2025-11-22,1,Quality Issue,65569.03,Completed
1910,10848,32706,1831,768,2023-01-07,1,Late Delivery,22429.73,Completed
1911,10861,32757,4103,441,2025-05-16,1,Size/Fit Issue,7558.87,Completed
1912,10875,32802,4770,208,2023-03-11,1,Product Not as Expected,53391.84,Completed
1913,10892,32848,4014,226,2024-12-08,1,Damaged Product,3033.14,Completed
1914,10895,32857,9357,757,2023-08-01,1,Damaged Product,24510.12,Completed
1915,10904,32880,1741,968,2023-11-27,2,Product Not as Expected,167614.32,Completed
1916,10917,32920,4463,176,2025-07-08,1,Damaged Product,4905.76,Completed
1917,10928,32946,2265,353,2023-12-28,1,Wrong Product,44608.27,Completed
1918,10933,32964,7677,133,2025-06-28,3,Late Delivery,37405.17,Completed
1919,10941,32990,7768,328,2025-02-08,3,Late Delivery,213381.78,Completed
1920,10959,33039,8888,990,2023-05-08,3,Damaged Product,48574.92,Completed
1921,10963,33052,938,41,2024-10-08,1,Product Not as Expected,47175.64,Completed
1922,10964,33060,1357,766,2023-04-01,1,Product Not as Expected,48070.39,Completed
1923,10967,33068,1632,396,2024-03-06,1,Wrong Product,49585.04,Completed
1924,10967,33071,1632,874,2024-03-06,1,Late Delivery,58607.99,Completed
1925,10979,33101,9369,427,2025-06-14,2,Quality Issue,86277.32,Completed
1926,10988,33124,8574,78,2023-11-09,1,Late Delivery,40031.47,Completed
1927,10996,33146,7083,641,2025-03-02,1,Size/Fit Issue,12415.84,Completed
1928,11000,33157,1956,205,2023-08-19,1,Wrong Product,43935.78,Completed
1929,11007,33173,5386,604,2023-05-23,1,Wrong Product,36921.48,Completed
1930,11020,33213,4748,846,2025-02-15,1,Changed Mind,21886.79,Completed
1931,11021,33216,9289,603,2025-08-15,1,Wrong Product,3198.92,Completed
1932,11025,33230,7361,14,2025-03-13,1,Changed Mind,25186.17,Completed
1933,11046,33292,1090,390,2024-12-26,2,Changed Mind,117985.98,Completed
1934,11051,33304,3371,231,2024-08-25,3,Late Delivery,65147.19,Completed
1935,11051,33307,3371,864,2024-08-25,2,Damaged Product,20881.98,Completed
1936,11054,33315,1370,730,2024-08-26,1,Late Delivery,6687.12,Completed
1937,11057,33323,5889,69,2025-12-19,1,Size/Fit Issue,32929.62,Completed
1938,11058,33325,91,604,2024-12-27,1,Damaged Product,36921.48,Completed
1939,11071,33360,5245,367,2023-04-27,1,Size/Fit Issue,58161.69,Completed
1940,11071,33361,5245,235,2023-04-27,1,Late Delivery,18706.23,Completed
1941,11072,33363,4568,283,2025-02-10,1,Quality Issue,68428.94,Completed
1942,11083,33403,4623,956,2025-05-21,1,Product Not as Expected,39326.14,Completed
1943,11086,33409,8733,456,2025-07-08,1,Damaged Product,39470.43,Completed
1944,11089,33417,4827,661,2024-10-28,1,Size/Fit Issue,6801.17,Completed
1945,11090,33420,1215,248,2023-09-23,1,Product Not as Expected,1372.21,Completed
1946,11112,33487,2194,672,2024-02-12,1,Late Delivery,6215.74,Completed
1947,11120,33514,4642,848,2024-11-04,4,Late Delivery,197018.36,Completed
1948,11124,33528,3778,850,2023-08-04,1,Size/Fit Issue,59950.4,Completed
1949,11126,33532,787,137,2024-07-31,1,Wrong Product,55784.74,Completed
1950,11132,33554,1681,552,2025-05-23,1,Size/Fit Issue,36436.81,Completed
1951,11133,33558,2083,916,2023-08-21,1,Product Not as Expected,48367.88,Completed
1952,11136,33566,9233,536,2023-09-01,1,Changed Mind,64629.73,Completed
1953,11141,33580,9857,662,2025-10-17,2,Quality Issue,86457.96,Completed
1954,11154,33614,8446,641,2023-08-30,1,Changed Mind,12415.84,Completed
1955,11160,33632,5614,834,2025-10-12,1,Product Not as Expected,10608.23,Completed
1956,11166,33652,804,22,2024-04-28,2,Late Delivery,36754.56,Completed
1957,11168,33657,2779,397,2025-05-07,2,Changed Mind,2260.18,Completed
1958,11175,33680,862,779,2024-02-15,1,Late Delivery,52000.66,Completed
1959,11185,33714,3283,53,2025-12-30,1,Quality Issue,69627.87,Completed
1960,11189,33728,9972,835,2024-08-11,1,Product Not as Expected,33595.66,Completed
1961,11194,33745,9284,552,2024-06-05,1,Quality Issue,36436.81,Completed
1962,11199,33763,776,239,2023-06-19,1,Late Delivery,2561.84,Completed
1963,11203,33778,3840,106,2025-03-23,1,Wrong Product,46627.58,Completed
1964,11204,33780,4153,453,2025-08-18,2,Wrong Product,32730.68,Completed
1965,11207,33785,4186,231,2023-01-22,1,Late Delivery,21715.73,Completed
1966,11209,33793,7627,68,2023-02-24,2,Product Not as Expected,121371.2,Completed
1967,11213,33809,1696,905,2025-09-21,2,Quality Issue,68242.1,Completed
1968,11214,33812,4064,342,2025-12-02,1,Wrong Product,15005.18,Completed
1969,11215,33813,5714,116,2024-06-12,1,Product Not as Expected,84644.25,Completed
1970,11228,33845,8910,578,2025-04-18,1,Wrong Product,39704.69,Completed
1971,11230,33852,383,928,2023-07-03,1,Late Delivery,87525.69,Completed
1972,11235,33865,9553,147,2024-01-05,3,Late Delivery,54558.33,Completed
1973,11249,33905,5715,207,2025-12-22,1,Wrong Product,83983.48,Completed
1974,11253,33912,8894,9,2024-05-17,1,Size/Fit Issue,61804.18,Completed
1975,11257,33922,1113,88,2023-11-16,1,Changed Mind,47049.95,Completed
1976,11257,33923,1113,988,2023-11-16,1,Late Delivery,39079.27,Completed
1977,11259,33926,9925,208,2023-05-24,1,Product Not as Expected,53391.84,Completed
1978,11264,33940,2588,762,2024-06-01,1,Late Delivery,4852.55,Completed
1979,11267,33956,3328,439,2023-12-24,2,Late Delivery,90655.78,Completed
1980,11276,33983,8152,759,2024-04-05,1,Late Delivery,78235.66,Completed
1981,11284,34005,650,506,2025-02-15,1,Wrong Product,48220.73,Completed
1982,11298,34046,2752,541,2025-01-15,1,Changed Mind,38960.03,Completed
1983,11300,34050,3533,84,2025-12-09,1,Product Not as Expected,12692.83,Completed
1984,11314,34086,6457,928,2023-10-11,2,Late Delivery,175051.38,Completed
1985,11332,34149,1475,438,2024-08-25,2,Changed Mind,124559.52,Completed
